transaction_id,customer_age,sender_country,recipient_country,risk_segment,account_age_days,account_balance,avg_transaction_amount,transaction_amount,transaction_type,device_type,previous_failed_attempts,transactions_last_24h,days_since_last_transaction,time_by_greenwich,is_fraud
6986,49,UAE,Russia,low,1088,55934.45,636.29,639.36,card_payment,atm,1,7,35,2026-01-01 14:50:36,0
6987,47,Russia,China,low,2914,11640.12,2733.25,3579.67,card_payment,desktop,0,2,53,2026-01-01 09:16:30,0
6988,18,Russia,China,high,178,69303.55,1369.95,1973.56,bill_payment,pos_terminal,0,3,35,2026-01-01 16:58:20,0
6989,26,Kazakhstan,Turkey,medium,3377,54381.9,598.01,736.42,cash_withdrawal,desktop,0,3,12,2026-01-01 11:16:08,0
6990,54,Russia,Russia,high,1666,398106.32,1350.94,1297.43,online_transfer,mobile,0,2,39,2026-01-01 21:41:10,0
6991,53,Russia,Germany,low,2999,29395.11,1890.12,214.08,online_transfer,atm,0,2,10,2026-01-01 17:54:04,0
6992,27,Russia,Turkey,low,3505,13411.41,1093.36,1816.3,cash_withdrawal,desktop,0,3,7,2026-01-01 10:54:15,0
6993,21,Russia,Russia,high,3181,21097.75,544.62,1676.5,card_payment,mobile,0,3,10,2026-01-01 16:24:48,0
6994,72,Russia,Russia,low,1580,15964.18,2627.41,2852.47,online_transfer,pos_terminal,1,2,20,2026-01-01 12:33:02,0
6995,45,Germany,Turkey,low,2114,18553.95,3814.33,6178.38,card_payment,pos_terminal,0,4,29,2026-01-01 08:28:56,0
6996,59,Turkey,Kazakhstan,high,3115,80797.0,1139.78,417.44,card_payment,mobile,0,2,3,2026-01-01 12:32:51,0
6997,23,UAE,Turkey,low,784,116965.26,1540.29,717.49,card_payment,desktop,0,0,41,2026-01-01 00:10:05,0
6998,44,UAE,Russia,low,1586,108556.94,1533.62,5065.36,cash_withdrawal,desktop,0,2,16,2026-01-01 16:51:25,0
6999,48,Russia,Germany,low,1851,10234.27,4742.23,16139.91,bill_payment,atm,1,4,19,2026-01-01 13:25:27,0
7000,73,Turkey,Russia,low,1957,219854.31,5376.36,8878.85,online_transfer,mobile,0,5,38,2026-01-01 10:56:00,0
7001,22,Turkey,Russia,low,1938,67749.07,721.41,1258.35,card_payment,desktop,0,1,37,2026-01-01 14:38:45,0
7002,54,Kazakhstan,UAE,low,2450,36993.4,1372.01,820.28,online_transfer,atm,0,3,57,2026-01-01 04:24:05,0
7003,41,UAE,UAE,low,1217,30031.42,1697.4,1763.08,cash_withdrawal,mobile,1,3,49,2026-01-01 09:11:04,0
7004,26,Russia,Turkey,medium,2924,40397.96,1077.44,208.9,online_transfer,mobile,0,5,56,2026-01-01 15:21:35,0
7005,56,Germany,Russia,low,1386,58313.39,1184.08,478.85,online_transfer,mobile,0,4,11,2026-01-01 09:18:15,0
7006,64,Turkey,Russia,medium,2788,28495.87,595.94,624.91,card_payment,mobile,2,4,7,2026-01-01 14:37:56,0
7007,53,China,Russia,low,1521,76947.41,2926.83,1227.03,online_transfer,desktop,0,3,6,2026-01-01 13:49:57,0
7008,50,Turkey,Russia,low,3608,10204.86,1462.83,1675.65,card_payment,mobile,0,2,48,2026-01-01 22:58:02,0
7009,22,Kazakhstan,Kazakhstan,low,2721,52711.42,924.91,4624.72,online_transfer,pos_terminal,1,3,23,2026-01-01 23:12:24,0
7010,20,Turkey,Turkey,low,2225,31650.02,739.24,952.08,cash_withdrawal,mobile,0,0,9,2026-01-01 23:14:31,0
7011,70,Kazakhstan,Russia,low,1514,5415.46,932.02,1472.81,card_payment,desktop,0,2,10,2026-01-01 03:49:00,0
7012,20,China,UAE,low,2387,42016.19,2280.97,2728.52,card_payment,mobile,0,4,9,2026-01-01 04:44:31,0
7013,34,Russia,Russia,high,1076,40961.39,847.74,662.09,crypto_transfer,pos_terminal,0,0,2,2026-01-01 03:29:35,0
7014,27,Russia,Russia,low,2721,19101.61,2478.17,2971.12,cash_withdrawal,pos_terminal,0,3,29,2026-01-01 08:14:29,0
7015,41,Russia,Russia,medium,2298,19969.14,2251.33,5238.44,card_payment,pos_terminal,1,1,19,2026-01-01 13:23:31,0
7016,68,Russia,UAE,low,1456,70090.59,1392.01,2255.53,card_payment,mobile,0,3,10,2026-01-01 13:30:43,0
7017,70,Russia,UAE,low,332,8982.85,700.95,7147.15,card_payment,desktop,0,4,38,2026-01-01 09:32:28,1
7018,23,Russia,UAE,medium,2025,16799.97,1508.43,2952.73,card_payment,atm,0,1,52,2026-01-01 22:45:30,0
7019,66,Turkey,Russia,high,1029,91096.6,1523.88,8860.75,cash_withdrawal,mobile,0,5,55,2026-01-01 00:55:29,0
7020,45,Russia,Germany,low,3132,95005.89,4121.34,3577.68,card_payment,mobile,0,4,40,2026-01-01 04:35:49,0
7021,65,UAE,Russia,low,1214,52183.1,1308.82,2934.44,cash_withdrawal,mobile,0,2,54,2026-01-01 21:22:42,0
7022,53,Russia,China,low,2529,39153.42,736.75,363.32,bill_payment,desktop,0,1,2,2026-01-01 11:11:08,0
7023,27,China,Russia,low,1603,35498.54,866.46,1102.01,card_payment,atm,1,7,48,2026-01-01 01:34:44,0
7024,23,Russia,Unknown,high,2627,7737.8,3260.86,858.18,card_payment,desktop,0,6,2,2026-01-01 22:22:58,0
7025,22,Russia,Turkey,low,2490,49348.44,3630.91,6145.34,cash_withdrawal,mobile,1,2,52,2026-01-01 03:24:16,0
7026,67,Turkey,Russia,low,2005,26152.81,2373.48,43616.71,cash_withdrawal,mobile,0,1,47,2026-01-01 01:47:57,0
7027,68,UAE,Turkey,low,2576,194708.85,933.43,1536.96,card_payment,mobile,0,2,20,2026-01-01 20:00:40,0
7028,74,UAE,Russia,high,361,52529.41,933.29,633.5,online_transfer,mobile,0,5,12,2026-01-01 16:39:32,0
7029,66,Russia,Russia,low,2658,3641.48,705.68,4764.62,cash_withdrawal,mobile,0,4,9,2026-01-01 20:22:33,0
7030,42,Russia,Russia,medium,1650,12310.21,1074.61,188.06,card_payment,pos_terminal,0,2,31,2026-01-01 03:20:38,0
7031,28,Russia,Russia,medium,2508,18606.34,898.93,10336.93,card_payment,atm,0,3,56,2026-01-01 07:49:47,0
7032,44,China,Russia,low,2103,98316.84,1650.64,6952.68,card_payment,desktop,0,4,50,2026-01-01 21:08:19,1
7033,23,Russia,Kazakhstan,high,466,38135.01,738.92,655.48,crypto_transfer,atm,1,5,58,2026-01-01 10:41:39,0
7034,29,UAE,Russia,high,2641,100954.49,214.28,179.16,card_payment,pos_terminal,1,1,29,2026-01-01 14:29:31,0
7035,43,Russia,Unknown,low,3021,24219.84,2837.79,768.31,card_payment,desktop,0,2,34,2026-01-01 01:13:49,0
7036,52,Kazakhstan,Russia,low,1042,16229.55,2221.0,4105.1,card_payment,desktop,0,3,11,2026-01-01 20:43:37,0
7037,52,UAE,Kazakhstan,medium,3533,48058.31,1738.63,1157.99,crypto_transfer,pos_terminal,0,2,25,2026-01-01 08:41:02,0
7038,65,Russia,Russia,low,1577,27951.42,1499.53,2077.08,card_payment,desktop,0,4,34,2026-01-01 07:12:02,0
7039,58,Russia,Russia,low,1622,42100.55,1873.01,1090.34,cash_withdrawal,mobile,0,4,0,2026-01-01 20:59:20,0
7040,22,Turkey,Kazakhstan,low,3179,9157.88,1252.96,610.81,card_payment,mobile,0,1,8,2026-01-01 00:11:30,0
7041,28,Germany,Russia,medium,3633,15658.64,1268.42,930.22,cash_withdrawal,atm,0,5,7,2026-01-01 23:49:57,0
7042,18,Russia,Russia,low,920,35654.39,1489.19,3225.53,cash_withdrawal,atm,0,1,7,2026-01-01 11:08:02,0
7043,64,Turkey,UAE,low,1800,63701.89,6488.76,5945.2,card_payment,pos_terminal,0,4,50,2026-01-01 22:23:22,0
7044,68,Kazakhstan,Turkey,medium,2499,21973.53,1266.57,698.68,card_payment,atm,2,4,43,2026-01-01 04:16:20,0
7045,37,UAE,Russia,low,1153,12534.13,591.27,734.15,card_payment,mobile,1,4,27,2026-01-01 22:13:17,0
7046,28,Turkey,Russia,low,1206,28123.88,3679.64,3043.91,card_payment,pos_terminal,0,2,22,2026-01-01 21:40:06,0
7047,19,Russia,Russia,medium,1558,25760.54,429.41,759.84,cash_withdrawal,mobile,0,3,13,2026-01-01 06:35:05,0
7048,46,Russia,Russia,low,1195,101476.82,1849.91,1374.14,card_payment,desktop,1,5,39,2026-01-01 10:40:14,0
7049,42,UAE,Germany,high,3057,51602.82,9003.23,126689.38,online_transfer,mobile,0,3,48,2026-01-01 22:16:41,0
7050,51,Turkey,Russia,low,1077,45030.57,2168.4,3736.12,card_payment,mobile,0,1,46,2026-01-01 23:00:26,0
7051,51,Russia,Kazakhstan,low,2765,23011.79,3063.53,2961.27,card_payment,desktop,0,2,23,2026-01-01 23:53:21,0
7052,29,UAE,Russia,low,2154,31252.83,724.63,667.65,card_payment,mobile,1,6,40,2026-01-01 07:53:03,0
7053,65,Russia,Russia,medium,493,134908.57,550.8,705.03,card_payment,mobile,0,0,56,2026-01-01 01:28:34,0
7054,52,Russia,Germany,low,299,6725.62,676.22,188.63,card_payment,mobile,0,4,29,2026-01-01 22:42:49,0
7055,55,Russia,UAE,medium,1226,41521.73,2048.99,1247.81,online_transfer,mobile,1,5,0,2026-01-01 22:46:02,0
7056,70,Russia,Russia,medium,1864,8190.63,1474.93,5845.53,card_payment,mobile,0,2,32,2026-01-01 02:20:25,0
7057,28,Russia,Germany,medium,3268,25842.21,1126.49,211.81,cash_withdrawal,mobile,0,4,8,2026-01-01 10:48:59,0
7058,61,UAE,Russia,medium,1195,59770.02,2793.45,10249.64,bill_payment,mobile,1,3,11,2026-01-01 08:04:20,0
7059,66,Germany,Russia,low,59,23813.05,6071.64,11205.1,cash_withdrawal,mobile,0,7,17,2026-01-01 19:33:41,0
7060,68,Russia,Russia,low,843,13726.38,1681.2,1177.62,crypto_transfer,atm,0,1,26,2026-01-01 22:53:06,0
7061,42,China,China,low,1283,3921.4,1020.88,6642.83,bill_payment,pos_terminal,0,2,0,2026-01-01 13:01:18,0
7062,50,Kazakhstan,China,medium,1598,28936.52,556.73,706.56,card_payment,mobile,0,6,6,2026-01-01 20:59:45,0
7063,35,Russia,Russia,medium,1163,57424.49,3505.99,2847.23,card_payment,mobile,2,5,17,2026-01-01 21:55:56,0
7064,19,Russia,UAE,low,1326,39263.45,1466.39,11831.37,online_transfer,atm,0,2,7,2026-01-01 14:14:03,1
7065,49,Kazakhstan,Russia,high,2017,35780.44,1546.2,2575.88,card_payment,atm,0,4,10,2026-01-01 14:08:11,0
7066,66,Russia,Russia,high,935,29591.32,776.22,358.67,bill_payment,mobile,0,2,29,2026-01-01 22:20:45,0
7067,47,Russia,Kazakhstan,medium,2278,47211.03,741.97,1711.54,card_payment,mobile,0,2,8,2026-01-01 11:39:16,0
7068,68,Turkey,Russia,low,1835,24478.51,446.88,852.44,cash_withdrawal,mobile,0,2,42,2026-01-01 02:25:15,0
7069,42,China,Kazakhstan,low,1768,6444.27,1586.46,1425.93,online_transfer,pos_terminal,0,2,10,2026-01-01 07:37:29,0
7070,57,Russia,Turkey,medium,1312,27195.12,879.37,813.82,bill_payment,atm,0,6,42,2026-01-01 12:02:37,0
7071,29,Russia,Germany,medium,1030,13682.88,1236.21,997.88,cash_withdrawal,mobile,1,1,22,2026-01-01 21:31:31,0
7072,59,UAE,Russia,low,2263,4458.97,1969.85,963.59,card_payment,desktop,1,3,5,2026-01-01 19:13:57,0
7073,60,Russia,Turkey,low,493,68809.1,1094.76,1017.3,card_payment,desktop,1,7,25,2026-01-01 05:18:35,0
7074,42,Turkey,Russia,low,639,13467.49,1323.99,3712.74,bill_payment,desktop,0,1,29,2026-01-01 10:13:36,0
7075,35,Kazakhstan,Russia,low,1343,2853.9,1942.3,1439.12,bill_payment,atm,0,6,7,2026-01-01 07:12:09,0
7076,69,Kazakhstan,Germany,high,1301,14984.95,562.44,1421.75,cash_withdrawal,atm,0,3,51,2026-01-01 11:55:33,0
7077,27,Kazakhstan,UAE,medium,2006,79488.83,5255.56,2704.79,cash_withdrawal,pos_terminal,0,0,48,2026-01-01 20:02:05,0
7078,47,Turkey,Russia,medium,1513,30553.12,2775.73,656.4,card_payment,mobile,1,0,33,2026-01-01 00:12:40,0
7079,18,Russia,Russia,high,2572,52081.26,443.37,917.64,online_transfer,desktop,2,1,15,2026-01-01 08:04:46,0
7080,21,UAE,Turkey,high,2676,13524.74,1099.39,643.31,bill_payment,atm,0,6,26,2026-01-01 09:27:07,0
7081,59,Germany,Russia,low,380,19908.03,3434.42,1697.22,card_payment,desktop,1,2,24,2026-01-01 11:51:03,0
7082,67,Turkey,Russia,low,2005,26152.81,2373.48,2917.66,online_transfer,atm,0,4,36,2026-01-01 12:40:58,0
7083,32,Germany,Russia,low,2761,13205.86,5327.52,3831.7,card_payment,mobile,0,3,13,2026-01-01 11:59:26,0
7084,27,Russia,Kazakhstan,low,502,43268.6,816.73,2532.43,online_transfer,desktop,1,4,47,2026-01-01 05:51:13,0
7085,50,China,Russia,low,182,12064.27,338.6,104.95,online_transfer,mobile,0,4,41,2026-01-01 19:06:52,0
7086,50,Russia,Russia,low,1893,44887.15,2717.83,8836.83,online_transfer,mobile,1,3,39,2026-01-01 18:20:34,0
7087,50,Turkey,Kazakhstan,low,822,13489.96,572.28,175.45,card_payment,atm,0,4,24,2026-01-01 22:41:44,0
7088,67,Russia,UAE,high,2837,87612.75,1356.46,680.45,card_payment,atm,1,2,54,2026-01-01 01:22:34,0
7089,61,Russia,Russia,low,3612,16725.88,1574.08,1138.14,cash_withdrawal,mobile,0,1,13,2026-01-01 19:18:52,0
7090,62,Russia,Russia,low,2981,101129.4,766.64,457.52,crypto_transfer,mobile,0,3,21,2026-01-01 00:50:20,0
7091,70,Kazakhstan,China,low,865,14743.84,1830.92,308.72,card_payment,mobile,1,3,21,2026-01-01 17:07:08,0
7092,57,China,Russia,low,134,40534.03,2388.65,1083.89,card_payment,mobile,1,1,7,2026-01-01 07:41:29,0
7093,51,Germany,Russia,medium,581,13043.2,714.54,1483.33,cash_withdrawal,mobile,0,2,18,2026-01-01 13:19:54,0
7094,21,Kazakhstan,UAE,high,1840,20223.23,1265.54,678.99,card_payment,mobile,0,3,27,2026-01-01 21:00:00,0
7095,70,Russia,Turkey,low,627,110127.27,1676.81,1028.03,card_payment,mobile,0,1,59,2026-01-01 11:03:42,0
7096,34,Germany,Turkey,low,494,8543.88,1644.75,1430.44,online_transfer,mobile,0,3,51,2026-01-01 15:01:02,0
7097,30,Russia,Turkey,high,3442,22641.08,991.54,1040.88,online_transfer,atm,0,4,35,2026-01-01 10:46:34,0
7098,24,Turkey,Kazakhstan,medium,3533,21339.15,1692.61,5174.64,card_payment,desktop,2,1,59,2026-01-01 09:34:02,0
7099,37,Russia,Russia,low,67,7678.53,1302.51,729.29,crypto_transfer,desktop,1,0,48,2026-01-01 13:22:48,0
7100,42,UAE,Turkey,low,2916,26846.11,811.11,551.43,card_payment,atm,0,2,28,2026-01-01 14:44:36,0
7101,68,Turkey,Russia,low,1803,149077.28,1942.01,6650.49,card_payment,pos_terminal,1,4,56,2026-01-01 18:59:58,0
7102,49,Russia,Russia,low,3591,23864.76,717.61,642.18,card_payment,mobile,0,1,20,2026-01-01 15:08:50,0
7103,56,Russia,Russia,low,2716,14714.28,1800.29,1458.37,cash_withdrawal,atm,0,3,24,2026-01-01 13:50:37,0
7104,67,Russia,Germany,low,3299,45711.44,783.5,308.05,bill_payment,atm,1,2,2,2026-01-01 22:01:34,0
7105,54,UAE,Russia,medium,2523,13515.17,283.2,478.26,card_payment,mobile,0,2,26,2026-01-01 03:56:56,0
7106,44,Russia,Unknown,low,270,28398.38,1255.12,802.23,card_payment,mobile,0,4,3,2026-01-01 08:16:28,0
7107,45,Russia,Russia,medium,2492,13928.41,776.92,9304.68,card_payment,pos_terminal,1,0,0,2026-01-01 13:03:50,0
7108,45,Kazakhstan,UAE,medium,3324,2341.71,2296.12,3281.57,card_payment,pos_terminal,0,1,50,2026-01-01 22:29:24,0
7109,20,Russia,Russia,medium,2974,40606.51,5130.84,7534.65,online_transfer,desktop,0,2,8,2026-01-01 21:35:54,0
7110,40,Russia,Germany,low,3547,6661.81,1375.25,2027.56,cash_withdrawal,mobile,0,2,51,2026-01-01 15:09:59,0
7111,31,UAE,UAE,high,2085,34833.45,1173.43,2201.07,card_payment,desktop,0,4,49,2026-01-01 10:57:59,0
7112,49,China,Russia,low,1623,32514.43,396.45,96.87,bill_payment,mobile,1,5,6,2026-01-01 07:42:36,0
7113,67,Russia,Turkey,low,346,26429.49,1076.59,7881.72,cash_withdrawal,atm,1,1,54,2026-01-01 06:03:38,1
7114,64,Russia,Russia,low,3612,17679.1,1239.02,4981.73,card_payment,mobile,0,4,35,2026-01-01 16:44:19,0
7115,35,Kazakhstan,Germany,high,60,70781.9,947.73,338.21,card_payment,mobile,0,2,28,2026-01-01 16:01:44,0
7116,46,Russia,China,low,1998,101952.18,930.13,3225.7,online_transfer,pos_terminal,1,3,28,2026-01-01 11:38:00,0
7117,48,Turkey,Russia,high,2307,26750.03,1309.72,4271.46,online_transfer,desktop,0,3,47,2026-01-01 04:22:37,1
7118,28,Turkey,Turkey,high,2580,63643.02,1264.81,971.66,online_transfer,desktop,1,2,54,2026-01-01 19:46:07,0
7119,43,Russia,Kazakhstan,low,652,20906.02,1009.93,218.59,online_transfer,desktop,0,1,44,2026-01-01 11:20:08,1
7120,58,Russia,China,low,1879,33505.79,659.28,6263.28,card_payment,pos_terminal,0,4,37,2026-01-01 00:47:27,0
7121,54,Turkey,Russia,medium,2221,7209.43,1009.99,692.74,card_payment,mobile,1,2,10,2026-01-01 22:18:08,0
7122,20,Russia,China,medium,2974,40606.51,5130.84,1448.65,cash_withdrawal,mobile,0,4,26,2026-01-01 22:22:54,0
7123,20,Germany,Germany,medium,3576,15943.15,2206.77,3111.01,cash_withdrawal,atm,0,2,57,2026-01-01 16:29:23,0
7124,72,Russia,UAE,low,1580,15964.18,2627.41,752.82,bill_payment,atm,0,2,18,2026-01-01 11:01:53,0
7125,42,Russia,Russia,low,2645,6461.38,841.13,403.09,bill_payment,pos_terminal,0,3,30,2026-01-01 02:49:49,0
7126,69,Russia,Turkey,low,2838,106071.77,618.79,255.83,card_payment,atm,0,1,38,2026-01-01 06:44:06,0
7127,51,Russia,UAE,high,2008,28398.28,934.06,1713.02,card_payment,desktop,0,2,59,2026-01-01 18:44:49,0
7128,73,Russia,Russia,medium,227,16170.05,2858.93,2897.58,bill_payment,atm,0,3,28,2026-01-01 08:51:06,0
7129,61,Turkey,UAE,low,712,52007.11,1827.86,16921.11,bill_payment,desktop,0,4,20,2026-01-01 21:41:31,0
7130,47,Turkey,Russia,medium,1513,30553.12,2775.73,2106.42,card_payment,desktop,0,2,26,2026-01-01 20:10:23,0
7131,67,Russia,Germany,low,2459,43976.19,1206.46,546.83,card_payment,mobile,1,1,39,2026-01-01 12:41:24,0
7132,62,Germany,Kazakhstan,medium,1143,16043.19,1668.38,2341.48,card_payment,desktop,0,1,55,2026-01-01 22:40:29,0
7133,70,Russia,Russia,low,2870,52493.22,544.62,2148.84,cash_withdrawal,mobile,0,4,9,2026-01-01 12:02:06,0
7134,20,Russia,Russia,low,364,27114.41,592.98,2802.58,cash_withdrawal,desktop,1,4,38,2026-01-01 21:51:21,0
7135,44,Russia,Russia,high,2743,25065.17,1659.83,1637.69,cash_withdrawal,mobile,0,4,41,2026-01-01 03:11:04,0
7136,39,Russia,Russia,low,98,3705.19,4172.54,1907.66,card_payment,desktop,0,2,55,2026-01-01 19:55:35,0
7137,30,Turkey,Unknown,medium,463,14156.9,854.11,1349.37,card_payment,desktop,0,5,45,2026-01-01 06:44:22,0
7138,49,China,Russia,high,1404,38028.46,4054.09,2867.95,card_payment,mobile,0,5,56,2026-01-01 06:04:47,0
7139,18,Kazakhstan,Russia,low,2555,123678.3,994.23,684.54,card_payment,mobile,0,0,21,2026-01-01 22:18:42,0
7140,49,Turkey,China,low,1476,10100.49,1946.81,3634.4,crypto_transfer,mobile,0,2,8,2026-01-01 00:43:14,0
7141,40,Germany,Russia,medium,791,18840.21,826.85,323.25,card_payment,mobile,0,7,39,2026-01-01 23:19:20,0
7142,66,China,Russia,low,3169,35434.52,1453.87,3557.22,card_payment,desktop,0,0,37,2026-01-01 08:51:17,0
7143,66,Russia,China,high,108,27560.55,695.33,1244.56,cash_withdrawal,mobile,0,3,33,2026-01-01 01:40:37,0
7144,36,Germany,Turkey,medium,859,77150.97,2889.79,5670.33,card_payment,mobile,0,4,53,2026-01-01 08:57:11,0
7145,18,Turkey,Russia,low,1359,23437.65,556.99,5722.26,bill_payment,pos_terminal,0,1,15,2026-01-01 15:51:01,0
7146,61,Russia,Russia,medium,2634,25165.4,875.61,225.03,card_payment,mobile,0,1,41,2026-01-01 16:07:46,0
7147,41,UAE,Russia,low,171,37577.94,6387.19,3366.29,cash_withdrawal,mobile,0,2,27,2026-01-01 13:15:08,0
7148,49,Kazakhstan,Kazakhstan,high,2017,35780.44,1546.2,2281.01,cash_withdrawal,atm,0,2,52,2026-01-01 03:40:48,0
7149,33,Russia,Russia,low,1244,65260.78,464.2,6201.52,card_payment,mobile,0,4,5,2026-01-01 14:25:27,0
7150,73,UAE,Russia,medium,1840,23704.63,1286.8,1216.62,card_payment,desktop,0,5,14,2026-01-01 13:32:38,0
7151,46,Russia,Kazakhstan,medium,684,104713.92,1450.67,640.57,card_payment,pos_terminal,0,2,11,2026-01-01 22:18:34,0
7152,43,China,Russia,medium,3084,28233.07,1696.36,711.87,online_transfer,desktop,0,1,38,2026-01-01 08:27:35,0
7153,62,Russia,Russia,low,161,106312.27,1498.85,5483.41,online_transfer,atm,0,3,26,2026-01-01 02:59:05,0
7154,68,Russia,China,medium,2235,51455.46,2431.14,1387.04,bill_payment,desktop,0,2,1,2026-01-01 17:53:58,0
7155,33,Turkey,Germany,low,1497,10763.88,4425.47,2125.31,card_payment,atm,0,5,20,2026-01-01 09:42:55,0
7156,47,Russia,Russia,low,3244,12977.24,1427.84,5404.76,card_payment,mobile,0,4,55,2026-01-01 05:18:43,0
7157,70,Turkey,Kazakhstan,medium,1041,47913.52,1654.7,540.45,card_payment,pos_terminal,1,3,24,2026-01-01 23:13:48,0
7158,27,Russia,Russia,medium,88,12346.2,1151.65,7407.87,cash_withdrawal,desktop,2,3,13,2026-01-01 01:19:53,1
7159,40,Russia,Kazakhstan,high,46,123973.12,1187.46,2784.91,bill_payment,desktop,0,4,9,2026-01-01 03:05:57,0
7160,53,Russia,China,low,2529,39153.42,736.75,5193.05,card_payment,mobile,0,0,22,2026-01-01 16:25:51,0
7161,68,Turkey,Turkey,low,1803,149077.28,1942.01,3554.1,card_payment,mobile,0,6,45,2026-01-01 19:28:59,0
7162,28,Russia,Russia,low,2151,113089.89,1178.18,2184.83,card_payment,mobile,0,1,18,2026-01-01 23:51:37,0
7163,49,Germany,Germany,low,3146,89244.18,1766.51,230.28,card_payment,atm,1,7,40,2026-01-01 23:46:49,0
7164,24,Russia,UAE,medium,1915,146274.85,3230.31,1499.15,online_transfer,atm,1,5,40,2026-01-01 18:06:32,0
7165,41,Russia,Russia,low,1744,117622.13,2035.05,3762.3,card_payment,desktop,0,8,5,2026-01-01 07:20:57,0
7166,47,Russia,Kazakhstan,high,1577,34372.12,3010.27,3350.9,bill_payment,atm,0,7,18,2026-01-01 07:12:59,0
7167,68,Kazakhstan,China,low,2744,40351.64,2103.34,739.58,card_payment,atm,0,3,50,2026-01-01 15:19:00,0
7168,33,China,China,medium,465,103469.42,567.75,240.18,bill_payment,desktop,0,3,2,2026-01-01 21:00:47,0
7169,56,Russia,Unknown,low,1843,13448.77,1319.09,1008.64,card_payment,pos_terminal,0,2,18,2026-01-01 10:17:36,0
7170,46,Russia,Kazakhstan,medium,3270,38035.15,1454.47,1113.78,bill_payment,pos_terminal,1,4,57,2026-01-01 18:36:55,0
7171,71,Russia,Unknown,medium,2252,30183.64,980.48,234.76,bill_payment,mobile,0,5,52,2026-01-01 04:13:05,0
7172,29,Russia,Russia,low,2897,29920.65,581.93,13326.08,crypto_transfer,mobile,1,9,46,2026-01-01 05:16:14,0
7173,74,UAE,Russia,low,2768,22843.2,4084.99,15164.6,cash_withdrawal,mobile,0,3,47,2026-01-01 16:13:32,0
7174,39,Russia,Turkey,low,527,50322.65,3437.85,1585.93,card_payment,mobile,0,2,14,2026-01-01 05:39:38,0
7175,73,Russia,Russia,high,1241,60697.27,1017.23,880.35,card_payment,mobile,0,5,50,2026-01-01 09:15:39,0
7176,54,Russia,Russia,high,1811,66549.86,1424.01,8377.36,cash_withdrawal,atm,0,0,38,2026-01-01 15:06:01,0
7177,22,Russia,Russia,medium,2172,17963.41,1889.35,1642.44,bill_payment,atm,0,0,22,2026-01-01 23:47:32,0
7178,52,Kazakhstan,Russia,low,1042,16229.55,2221.0,921.11,card_payment,mobile,0,5,45,2026-01-01 16:45:19,0
7179,63,Russia,Germany,low,396,76680.7,3978.42,5089.35,bill_payment,desktop,2,1,19,2026-01-01 18:13:29,0
7180,61,UAE,China,low,66,18109.33,1133.28,1563.1,online_transfer,pos_terminal,0,2,40,2026-01-01 05:48:13,0
7181,41,Germany,China,low,1460,15733.61,6154.84,35707.26,card_payment,desktop,0,3,21,2026-01-01 02:46:35,0
7182,73,Kazakhstan,Russia,low,693,18199.15,959.28,739.8,card_payment,pos_terminal,0,4,42,2026-01-01 17:30:36,0
7183,68,China,UAE,low,50,24271.53,1021.12,560.68,card_payment,atm,1,3,23,2026-01-01 15:04:47,0
7184,29,Russia,Russia,low,1948,60169.29,1318.56,5005.95,card_payment,mobile,0,3,28,2026-01-01 04:54:54,0
7185,31,Russia,Kazakhstan,low,1303,25161.37,747.31,199.71,cash_withdrawal,pos_terminal,0,3,47,2026-01-01 21:55:17,0
7186,22,Russia,Germany,low,2168,11427.35,1549.71,721.92,card_payment,atm,0,2,36,2026-01-01 02:41:36,0
7187,44,Russia,Russia,high,2743,25065.17,1659.83,1158.98,online_transfer,pos_terminal,0,2,26,2026-01-01 06:48:12,0
7188,31,Russia,Russia,medium,2852,17394.47,949.47,546.04,cash_withdrawal,mobile,0,1,6,2026-01-01 22:41:49,0
7189,29,Kazakhstan,Turkey,medium,3005,5205.29,753.32,4223.53,bill_payment,desktop,1,4,53,2026-01-01 00:37:36,0
7190,27,China,Russia,high,205,4645.93,3661.03,3719.39,online_transfer,pos_terminal,0,3,21,2026-01-01 20:18:58,1
7191,25,Turkey,Germany,low,1831,19731.52,2191.73,416.68,online_transfer,mobile,1,3,37,2026-01-01 01:28:24,0
7192,47,Russia,Russia,low,2128,44765.8,2451.54,5555.19,bill_payment,mobile,1,2,19,2026-01-01 16:21:20,0
7193,41,Germany,Unknown,low,134,29469.95,2301.39,6584.51,card_payment,mobile,1,5,4,2026-01-01 15:43:02,0
